order_id,product_id,quantity,unit_price,customer_id,order_date,order_total,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,feedback_id,rating,feedback_category,sentiment,feedback_date,area,registration_date,customer_segment,total_orders,avg_order_value,year,month,day,time
2108138590,602241,2,976.55,67918495,2023-11-08 12:59:26,1181.36,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,6722799,4,App Experience,Positive,2023-11-08,Ratlam,2023-10-28,Inactive,16,496.65,2023,11,8,12:59
5648212121,41853,1,910.44,37633848,2023-12-28 00:03:12,3820.42,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92,34461,5,Customer Service,Positive,2023-12-28,Kharagpur,2023-08-27,Premium,20,1237.57,2023,12,28,00:03
3951878528,949818,1,483.05,28458746,2023-12-23 01:02:42,372.99,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,4859911,1,Product Quality,Negative,2023-12-23,Bulandshahr,2023-09-14,New,12,1998.49,2023,12,23,01:02
8310385249,39154,1,946.86,97315135,2023-07-29 19:09:41,1439.56,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,21,84,9992700,1,App Experience,Negative,2023-07-29,Shivpuri,2024-01-03,New,19,1393.14,2023,7,29,19:09
7513562596,144124,1,162.67,88130777,2024-07-05 09:03:19,909.62,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,690686,4,App Experience,Positive,2024-07-05,North Dumdum,2023-10-17,New,16,301.23,2024,7,5,09:03
6304586678,679321,3,738.46,38496400,2023-09-25 15:08:53,1823.12,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,3778250,1,Delivery,Negative,2023-09-25,Bathinda,2024-03-25,Premium,11,1402.36,2023,9,25,15:08
5222812863,451812,1,530.85,65294340,2024-04-11 02:15:28,1608.38,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,7209678,4,Product Quality,Neutral,2024-04-11,Jamalpur,2024-04-16,New,17,356.29,2024,4,11,02:15
5393039591,378230,1,166.42,40419593,2024-10-04 07:41:16,225.21,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,7388719,5,Delivery,Positive,2024-10-04,Dibrugarh,2024-08-27,Inactive,20,787.07,2024,10,4,07:41
6708586922,799952,3,922.64,91072336,2024-05-23 16:52:07,1435.7,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66,4160534,3,Customer Service,Negative,2024-05-23,Jaunpur,2023-06-07,Premium,3,205.59,2024,5,23,16:52
3177552965,328457,2,858.57,99231937,2024-05-17 13:22:20,3176.5,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76,7152755,5,Delivery,Positive,2024-05-17,Secunderabad,2023-08-13,Regular,16,1757.01,2024,5,17,13:22
607125614,661577,3,720.95,55425478,2024-05-06 11:07:24,3303.42,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95,9649271,4,Product Quality,Neutral,2024-05-06,Surendranagar Dudhrej,2024-07-05,Inactive,12,1605.51,2024,5,6,11:07
139417019,992178,1,632.43,75566105,2023-07-09 20:06:51,561.59,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,742663,3,Product Quality,Neutral,2023-07-09,Hyderabad,2024-03-20,Regular,18,1432.53,2023,7,9,20:06
1893231742,913428,2,392.22,51661209,2024-10-19 04:23:53,4078.0,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98,4662364,4,Product Quality,Positive,2024-10-19,Bidhannagar,2023-06-23,New,13,852.39,2024,10,19,04:23
3580010065,89084,3,598.83,95590889,2023-05-09 02:49:46,3658.91,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,8255141,4,App Experience,Neutral,2023-05-09,Kharagpur,2023-06-23,Inactive,7,582.01,2023,5,9,02:49
962319394,876139,1,415.75,44723662,2023-08-22 00:07:05,1246.94,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,4983782,4,Product Quality,Positive,2023-08-22,Dhanbad,2023-10-07,Regular,7,272.63,2023,8,22,00:07
8321726382,970529,2,827.44,82918668,2023-04-15 13:22:44,1787.9,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,575544,4,Delivery,Neutral,2023-04-15,Gudivada,2024-08-08,Regular,18,1941.44,2023,4,15,13:22
1485682761,70969,3,631.7,70363568,2023-10-03 19:11:52,217.5,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96,8960609,5,App Experience,Positive,2023-10-03,Shahjahanpur,2023-08-03,New,13,1632.23,2023,10,3,19:11
5008756947,36412,1,397.68,73661993,2023-08-26 16:15:41,504.2,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,5558165,2,Customer Service,Negative,2023-08-26,Hajipur,2024-08-28,Inactive,2,1800.62,2023,8,26,16:15
1334996274,771228,3,83.18,11493380,2023-07-10 16:09:06,1261.7,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73,1048884,5,Customer Service,Positive,2023-07-10,Madurai,2023-04-20,Regular,16,422.74,2023,7,10,16:09
2914506024,274207,1,328.51,31940833,2024-02-27 16:10:19,2230.61,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,25,51,7067800,2,App Experience,Negative,2024-02-27,Karawal Nagar,2023-07-31,New,4,1515.8,2024,2,27,16:10
8811831663,136533,3,826.21,74682740,2023-04-11 01:17:20,1254.05,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,761117,1,Product Quality,Negative,2023-04-11,Rewa,2024-06-17,Regular,10,1507.28,2023,4,11,01:17
875427533,669378,3,212.14,10686446,2024-03-27 11:56:09,2505.6,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,5244358,2,Product Quality,Negative,2024-03-27,Tadipatri,2023-07-05,New,18,1566.26,2024,3,27,11:56
5865390748,700048,3,141.28,30042971,2024-10-01 03:21:09,3835.46,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,8137045,4,Customer Service,Positive,2024-10-01,Rewa,2024-10-12,Regular,8,863.9,2024,10,1,03:21
4054828941,77308,1,223.27,99893898,2023-12-15 21:50:57,2497.98,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91,6435438,4,Delivery,Positive,2023-12-15,Berhampore,2023-11-22,New,16,365.4,2023,12,15,21:50
1257568604,839170,1,481.63,9981089,2023-09-28 17:25:52,1937.41,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59,8875864,3,Customer Service,Negative,2023-09-28,Proddatur,2023-10-05,Premium,1,402.74,2023,9,28,17:25
2738862626,34200,1,319.8,56572297,2024-01-21 04:31:08,2563.4,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,1412833,3,Product Quality,Negative,2024-01-21,Ulhasnagar,2024-10-02,Inactive,10,1601.86,2024,1,21,04:31
7352532839,313754,3,136.6,9738801,2024-02-28 19:04:46,2184.8,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,2758940,5,Customer Service,Positive,2024-02-28,Nellore,2024-03-02,Inactive,19,376.73,2024,2,28,19:04
520221662,57405,1,607.67,53025962,2023-07-20 19:20:42,3252.54,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,3304191,3,Customer Service,Neutral,2023-07-20,Dibrugarh,2024-06-13,Premium,10,324.92,2023,7,20,19:20
7818925535,848226,1,209.59,45477575,2023-11-02 09:59:32,2912.9,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,1712978,1,Product Quality,Negative,2023-11-02,Vellore,2024-01-05,Inactive,4,327.93,2023,11,2,09:59
3476023750,925482,1,475.04,43990799,2023-06-02 20:43:59,3505.44,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66,8125071,4,Delivery,Positive,2023-06-02,Dindigul,2024-02-04,Regular,6,495.41,2023,6,2,20:43
8945838922,114414,3,832.06,13415362,2023-05-22 09:43:39,1609.53,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,26,66,845334,1,Product Quality,Negative,2023-05-22,Dibrugarh,2023-06-25,Inactive,2,978.88,2023,5,22,09:43
2233053313,222892,2,869.22,15830066,2023-10-14 20:23:47,2419.41,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88,3701717,3,Customer Service,Neutral,2023-10-14,Mira-Bhayandar,2024-10-18,New,19,936.66,2023,10,14,20:23
1844073851,799688,2,309.62,38808614,2024-02-06 08:44:48,3496.85,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,757618,2,App Experience,Negative,2024-02-06,Vijayanagaram,2023-06-15,Premium,10,340.46,2024,2,6,08:44
8348125769,707935,3,820.9,29584848,2023-12-08 18:15:56,3498.69,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,4257584,4,Product Quality,Positive,2023-12-08,Dehri,2024-10-03,Premium,11,1212.04,2023,12,8,18:15
8475818223,721521,2,417.39,12832151,2023-11-16 04:11:04,3876.19,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,7052070,3,App Experience,Neutral,2023-11-16,Baranagar,2023-07-12,Inactive,16,356.96,2023,11,16,04:11
4270941188,34200,1,319.8,47274329,2024-01-13 09:26:19,1781.72,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,6870274,2,Product Quality,Negative,2024-01-13,Ludhiana,2024-02-12,New,7,1898.39,2024,1,13,09:26
2611200126,679865,1,347.91,91448742,2024-05-12 02:52:07,469.82,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,3727954,2,App Experience,Negative,2024-05-12,Bongaigaon,2023-04-13,Regular,1,1536.39,2024,5,12,02:52
8573833987,654297,3,13.25,12988801,2024-02-11 13:33:15,4027.79,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,3997315,4,App Experience,Positive,2024-02-11,Gurgaon,2024-09-02,New,8,1179.5,2024,2,11,13:33
2979246068,361361,3,826.21,61763552,2024-02-23 02:42:53,2722.28,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",826.21,1271.09,35.0,90,20,64,5337734,3,Delivery,Neutral,2024-02-23,Panihati,2023-05-22,Inactive,5,241.81,2024,2,23,02:42
6779895105,112390,3,877.98,64535602,2024-09-10 12:43:15,3231.88,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,6363264,5,Delivery,Positive,2024-09-10,Jalgaon,2023-08-09,Inactive,13,1816.18,2024,9,10,12:43
1731478314,6405,2,236.51,67215939,2024-07-30 05:14:35,4467.79,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81,8520319,1,App Experience,Negative,2024-07-30,Erode,2024-01-03,New,12,1427.91,2024,7,30,05:14
3692405872,661577,3,720.95,41878908,2023-07-31 12:17:00,941.19,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95,4262892,3,App Experience,Neutral,2023-07-31,Raiganj,2024-05-31,Premium,6,390.11,2023,7,31,12:17
8853713324,799688,2,309.62,58505903,2023-08-07 01:57:04,1163.18,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,3747956,4,App Experience,Neutral,2023-08-07,Kottayam,2024-01-22,New,18,1079.81,2023,8,7,01:57
979766779,784673,3,491.39,57081917,2024-04-23 22:02:29,2428.41,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,7296724,1,Product Quality,Negative,2024-04-23,Howrah,2023-12-16,Inactive,6,1378.87,2024,4,23,22:02
5709672475,91670,2,439.24,16543242,2023-08-14 02:30:24,895.76,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88,1074209,2,Delivery,Negative,2023-08-14,Darbhanga,2023-06-05,Premium,6,1523.88,2023,8,14,02:30
3855709201,820973,3,114.52,13651980,2024-04-23 22:23:51,1013.9,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,893849,4,Product Quality,Positive,2024-04-23,Ranchi,2023-05-28,Inactive,12,308.29,2024,4,23,22:23
6861065282,832348,3,831.43,57523973,2023-08-18 18:41:22,310.69,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79,4802760,4,Customer Service,Neutral,2023-08-18,Suryapet,2023-09-26,New,2,1647.35,2023,8,18,18:41
7919724613,112390,1,877.98,81200164,2023-03-21 15:25:10,2379.82,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,3009937,4,Delivery,Neutral,2023-03-21,Anantapur,2024-08-30,Regular,10,337.07,2023,3,21,15:25
7882742057,365133,1,915.45,32293017,2024-07-26 15:41:14,612.04,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,25,60,9788368,4,Delivery,Positive,2024-07-26,Gudivada,2024-01-21,Inactive,16,691.29,2024,7,26,15:41
1929002406,516376,3,877.43,67538982,2023-12-25 21:38:52,2088.54,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71,5305725,3,Delivery,Negative,2023-12-25,Shivpuri,2023-08-21,Premium,6,1257.71,2023,12,25,21:38
2458349464,187399,2,53.49,99714944,2023-04-06 12:40:21,888.12,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73,7451512,2,Product Quality,Negative,2023-04-06,Adoni,2023-10-01,New,18,708.5,2023,4,6,12:40
6608328221,313754,1,136.6,76020843,2023-07-04 15:36:23,2880.22,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,9854529,4,Product Quality,Positive,2023-07-04,New Delhi,2024-06-25,Regular,6,784.7,2023,7,4,15:36
7736615348,397973,3,728.73,84161531,2023-12-06 20:58:03,2063.11,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,3346882,1,Product Quality,Negative,2023-12-06,Rohtak,2024-07-12,Premium,19,1681.88,2023,12,6,20:58
2591738507,171602,2,883.44,14705462,2024-10-31 07:36:44,4675.99,Cola,Cold Drinks & Juices,Pal-Sehgal,883.44,1262.06,30.0,180,28,58,3891353,3,Product Quality,Neutral,2024-10-31,Bahraich,2023-09-24,Premium,2,765.18,2024,10,31,07:36
6751537971,903336,3,551.88,98444183,2024-07-19 06:03:25,307.23,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",551.88,649.27,15.0,365,14,60,9391824,4,Customer Service,Positive,2024-07-19,Tenali,2024-02-04,Regular,11,389.36,2024,7,19,06:03
9768154003,11422,2,127.16,88045094,2024-01-23 03:50:24,697.53,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,20,65,4726161,5,Delivery,Positive,2024-01-23,Panvel,2023-12-16,Premium,4,690.13,2024,1,23,03:50
5887288860,146840,3,786.85,40587811,2024-03-01 21:18:19,3395.38,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,2605479,4,Delivery,Neutral,2024-03-01,Adoni,2023-12-15,Inactive,5,724.63,2024,3,1,21:18
3559865135,365132,3,229.38,66310963,2024-01-07 15:10:40,2680.81,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,11775,3,Product Quality,Negative,2024-01-07,Dewas,2023-05-27,Inactive,6,1289.52,2024,1,7,15:10
209044447,757274,2,98.32,2058037,2024-10-05 00:02:57,1039.47,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,27,95,3315280,4,Delivery,Positive,2024-10-05,Rajkot,2023-11-17,Inactive,11,1797.02,2024,10,5,00:02
9643668734,747801,2,277.76,34835738,2024-05-18 13:05:12,2292.32,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,2659782,5,Delivery,Positive,2024-05-18,Jalna,2023-08-13,Premium,9,1210.36,2024,5,18,13:05
6115465612,767398,3,22.14,12338529,2023-09-28 12:41:47,3025.66,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,6577644,3,App Experience,Neutral,2023-09-28,Bangalore,2024-10-03,New,11,347.1,2023,9,28,12:41
8493723088,803607,1,949.73,20238921,2023-12-30 06:17:00,2918.27,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98,4754761,3,App Experience,Neutral,2023-12-30,Thiruvananthapuram,2023-09-29,Premium,8,1298.79,2023,12,30,06:17
6392024503,451812,2,530.85,75640174,2023-09-05 02:48:56,4108.93,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,4599227,4,Product Quality,Positive,2023-09-05,Akola,2024-07-26,Premium,2,1380.54,2023,9,5,02:48
9863468109,256051,3,400.92,73363613,2024-01-28 04:18:04,1394.71,Lotion,Personal Care,"Mannan, Naidu and Sama",400.92,616.8,35.0,365,17,100,9877538,4,Delivery,Positive,2024-01-28,Gopalpur,2023-04-14,Premium,3,400.0,2024,1,28,04:18
5448628635,837480,3,217.4,21658322,2023-05-07 13:19:59,545.35,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82,2263184,4,Customer Service,Positive,2023-05-07,Maheshtala,2024-07-29,Regular,5,1416.06,2023,5,7,13:19
3329455953,34200,2,319.8,31371112,2024-03-01 05:42:55,2339.17,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,1837680,1,Delivery,Negative,2024-03-01,Darbhanga,2023-11-17,Regular,5,231.41,2024,3,1,05:42
3584190892,26060,3,342.94,60974181,2023-10-17 04:25:37,160.07,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,6245342,4,Product Quality,Neutral,2023-10-17,Bahraich,2024-01-22,Premium,20,1122.83,2023,10,17,04:25
9097056321,540618,1,317.05,16424635,2024-04-08 07:50:28,2739.54,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,28,87,8788075,5,Product Quality,Positive,2024-04-08,Mirzapur,2024-10-01,Premium,13,1135.26,2024,4,8,07:50
525741957,784673,2,491.39,88866835,2023-05-03 06:11:45,3048.43,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84,3308874,4,Customer Service,Positive,2023-05-03,South Dumdum,2023-11-01,Premium,6,506.63,2023,5,3,06:11
5387395051,925482,2,475.04,37095171,2024-09-18 07:54:17,1188.35,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66,8957885,3,Delivery,Neutral,2024-09-18,Guna,2023-12-04,Inactive,10,1680.98,2024,9,18,07:54
6799246060,803607,3,949.73,6245778,2023-11-06 06:10:47,764.18,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98,3914733,1,Delivery,Negative,2023-11-06,Guntakal,2024-01-11,Premium,17,1779.46,2023,11,6,06:10
8986314607,700048,1,141.28,11047835,2024-08-30 06:54:42,3422.97,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,3661083,4,Customer Service,Positive,2024-08-30,Tinsukia,2024-01-31,Regular,6,573.38,2024,8,30,06:54
1085912198,697683,1,123.74,93198324,2023-03-21 22:45:08,4058.84,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,14,82,6955323,3,Delivery,Neutral,2023-03-21,Thane,2023-11-19,Inactive,11,1742.23,2023,3,21,22:45
3423328091,679321,2,738.46,18935489,2023-09-24 21:34:59,1013.23,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,7227618,5,Customer Service,Positive,2023-09-24,Tezpur,2024-06-15,New,8,1957.21,2023,9,24,21:34
9848366909,365132,2,229.38,34281470,2023-11-06 02:40:42,3636.32,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,5610048,3,App Experience,Negative,2023-11-06,Kharagpur,2024-01-10,Premium,11,1787.82,2023,11,6,02:40
936021770,107548,3,891.6,79960955,2024-02-02 04:58:39,2272.86,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,27,53,9868870,4,Product Quality,Positive,2024-02-02,New Delhi,2023-05-23,New,18,381.62,2024,2,2,04:58
8916215165,925482,3,475.04,49806393,2023-08-08 02:28:27,3939.8,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66,4636716,5,App Experience,Positive,2023-08-08,Latur,2023-03-31,Regular,5,1229.25,2023,8,8,02:28
389558867,555121,3,354.91,8375298,2023-09-12 00:13:47,212.14,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",354.91,473.21,25.0,3,30,67,8687194,4,Delivery,Positive,2023-09-12,Begusarai,2023-06-16,Premium,5,443.91,2023,9,12,00:13
7616883530,306177,3,769.24,16410155,2023-09-05 01:44:10,2182.8,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54,3369873,4,Customer Service,Neutral,2023-09-05,Bidhannagar,2023-04-29,Premium,8,601.32,2023,9,5,01:44
3851744248,734789,1,395.82,61763552,2023-04-30 08:27:50,3985.16,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,22,66,420964,4,Product Quality,Neutral,2023-04-30,Panihati,2023-05-22,Inactive,5,241.81,2023,4,30,08:27
4953665655,444361,2,822.63,14428954,2024-01-16 22:18:13,1570.97,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,20,71,928265,2,Product Quality,Negative,2024-01-16,Medininagar,2024-10-22,Premium,10,1387.23,2024,1,16,22:18
962864152,455083,3,959.01,24357425,2024-07-19 06:35:56,1662.02,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,868833,4,Customer Service,Neutral,2024-07-19,Farrukhabad,2024-07-17,Inactive,6,798.18,2024,7,19,06:35
923668833,771228,3,83.18,47125914,2023-05-12 22:14:40,1599.98,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73,6176674,3,Customer Service,Negative,2023-05-12,Kochi,2023-03-29,Premium,16,1535.12,2023,5,12,22:14
4022122330,26060,3,342.94,33871107,2023-12-04 19:25:48,4022.8,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,1682591,3,App Experience,Neutral,2023-12-04,Thiruvananthapuram,2024-11-02,Inactive,8,513.07,2023,12,4,19:25
4564846800,500739,2,359.98,79764458,2023-08-10 00:59:51,2989.97,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81,2530174,2,App Experience,Negative,2023-08-10,Etawah,2023-12-21,New,3,501.25,2023,8,10,00:59
690652905,451812,2,530.85,75289676,2024-04-24 17:11:57,3539.79,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,7393708,5,Product Quality,Positive,2024-04-24,Bardhaman,2023-07-20,Inactive,19,1170.53,2024,4,24,17:11
716741661,799688,2,309.62,43052303,2024-10-15 06:25:15,3850.67,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,167681,1,Customer Service,Negative,2024-10-15,Eluru,2023-06-21,Premium,19,1790.43,2024,10,15,06:25
6575532281,34200,1,319.8,44149982,2024-03-25 01:04:48,1220.66,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,1179714,2,Product Quality,Negative,2024-03-25,Yamunanagar,2023-08-16,New,7,1224.69,2024,3,25,01:04
7486807731,803607,3,949.73,71189232,2023-12-13 13:24:08,4142.77,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,21,98,3503160,4,Product Quality,Neutral,2023-12-13,New Delhi,2024-06-28,Inactive,14,1754.14,2023,12,13,13:24
9721870982,272170,1,140.8,79919160,2023-11-12 10:08:16,1339.43,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92,4831768,2,Delivery,Negative,2023-11-12,Silchar,2023-12-30,Premium,8,565.61,2023,11,12,10:08
8105823343,56589,1,517.77,16400639,2023-10-15 08:55:25,3202.58,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,2183083,5,App Experience,Positive,2023-10-15,Pallavaram,2023-09-03,Premium,5,680.48,2023,10,15,08:55
7113554979,53833,1,134.69,19180962,2023-11-27 04:04:09,127.16,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,3862964,4,Delivery,Neutral,2023-11-27,Kalyan-Dombivli,2024-07-05,Inactive,19,622.08,2023,11,27,04:04
507373134,847349,2,781.08,95269737,2024-10-23 14:51:34,4731.51,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,4843196,2,App Experience,Negative,2024-10-23,Machilipatnam,2024-03-10,Regular,19,413.46,2024,10,23,14:51
4674132573,537274,3,702.71,98444183,2024-10-21 20:15:16,2350.69,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67,3289580,5,Delivery,Positive,2024-10-21,Tenali,2024-02-04,Regular,11,389.36,2024,10,21,20:15
487395969,561860,1,874.78,93924203,2023-12-13 17:32:31,2619.2,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,575033,4,Product Quality,Neutral,2023-12-13,Jorhat,2023-04-21,Premium,18,1360.15,2023,12,13,17:32
3962007460,378676,3,881.42,93458307,2024-07-31 07:37:21,1119.19,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,19,65,5246542,3,Delivery,Negative,2024-07-31,Anand,2023-10-25,Inactive,6,541.59,2024,7,31,07:37
2272882287,487931,2,709.08,25641500,2024-07-12 23:06:58,3442.64,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,6616924,5,Product Quality,Positive,2024-07-12,Sultan Pur Majra,2024-10-20,Premium,18,241.19,2024,7,12,23:06
4426246696,382511,2,702.54,88923048,2023-11-22 22:35:31,1763.53,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,8269913,5,Customer Service,Positive,2023-11-22,Agra,2024-07-23,Premium,4,1202.89,2023,11,22,22:35
1714709914,256783,2,906.54,86067293,2024-09-10 12:34:01,3458.06,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,3734391,4,Customer Service,Positive,2024-09-10,Sambalpur,2023-06-07,Inactive,4,873.53,2024,9,10,12:34
3159133564,237083,2,577.13,81541985,2023-08-05 08:36:09,1824.8,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,1014391,4,Delivery,Neutral,2023-08-05,Asansol,2023-04-30,Regular,17,894.34,2023,8,5,08:36
